date,state,positive,death
2020-05-16,UT,7068,78
2020-05-16,VT,934,53
2020-05-16,VA,29683,1003
2020-05-16,WA,18288,999
2020-05-16,WV,1470,64
2020-05-16,WI,12187,453
2020-05-16,WY,741,7
2020-05-17,AL,11771,488
2020-05-17,AK,388,10
2020-05-17,AS,0,0
2020-05-17,AZ,13945,680
2020-05-17,AR,4759,98
2020-05-17,CA,80166,3240
2020-05-17,CO,21938,1215
2020-05-17,CT,37419,3408
2020-05-17,DE,7670,290
2020-05-17,DC,7123,383
2020-05-17,FL,45588,1973
2020-05-17,GA,37579,1610
2020-05-17,GU,154,5
2020-05-17,HI,640,17
2020-05-17,ID,2419,73
2020-05-17,IL,94191,4177
2020-05-17,IN,27778,1751
2020-05-17,IA,14651,351
2020-05-17,KS,7953,195
2020-05-17,KY,7688,334
2020-05-17,LA,34432,2491
2020-05-17,ME,1687,70
2020-05-17,MD,38804,1992
2020-05-17,MA,86010,5797
2020-05-17,MI,51142,4891
2020-05-17,MN,15668,731
2020-05-17,MS,11296,521
2020-05-17,MO,11108,600
2020-05-17,MT,468,16
2020-05-17,NE,10177,123
2020-05-17,NV,6949,350
2020-05-17,NH,3596,172
2020-05-17,NJ,146504,10363
2020-05-17,NM,5938,265
2020-05-17,NY,350121,28232
2020-05-17,NC,18673,686
2020-05-17,ND,1900,43
2020-05-17,MP,21,2
2020-05-17,OH,27923,1625
2020-05-17,OK,5310,288
2020-05-17,OR,3623,137
2020-05-17,PA,65700,4495
2020-05-17,PR,2646,123
2020-05-17,RI,12674,499
2020-05-17,SC,8816,385
2020-05-17,SD,3987,44
2020-05-17,TN,17359,298
2020-05-17,TX,48396,1343
2020-05-17,UT,7238,80
2020-05-17,VT,940,54
2020-05-17,VA,30388,1010
2020-05-17,WA,18433,1001
2020-05-17,WV,1492,67
2020-05-17,WI,12543,453
2020-05-17,WY,754,8
2020-05-18,AL,12086,489
2020-05-18,AK,388,10
2020-05-18,AS,0,0
2020-05-18,AZ,14208,687
2020-05-18,AR,4813,100
2020-05-18,CA,81457,3279
2020-05-18,CO,22202,1224
2020-05-18,CT,38116,3450
2020-05-18,DE,7869,297
2020-05-18,DC,7270,392
2020-05-18,FL,46442,1997
2020-05-18,GA,38283,1649
2020-05-18,GU,154,5
2020-05-18,HI,640,17
2020-05-18,ID,2455,74
2020-05-18,IL,96485,4234
2020-05-18,IN,28255,1765
2020-05-18,IA,14955,355
2020-05-18,KS,8303,198
2020-05-18,KY,7935,346
2020-05-18,LA,34709,2563
2020-05-18,ME,1713,71
2020-05-18,MD,39762,2023
2020-05-18,MA,87052,5862
2020-05-18,MI,51915,4915
2020-05-18,MN,16372,740
2020-05-18,MS,11432,527
2020-05-18,MO,11242,611
2020-05-18,MT,470,16
2020-05-18,NE,10625,123
2020-05-18,NV,7061,358
2020-05-18,NH,3652,172
2020-05-18,NJ,148240,10439
2020-05-18,NM,6096,270
2020-05-18,NY,351371,28339
2020-05-18,NC,19207,693
2020-05-18,ND,1931,44
2020-05-18,MP,21,2
2020-05-18,OH,28454,1657
2020-05-18,OK,5398,288
2020-05-18,OR,3687,138
2020-05-18,PA,66669,4515
2020-05-18,PR,2710,124
2020-05-18,RI,12795,506
2020-05-18,SC,8942,391
2020-05-18,SD,4027,44
2020-05-18,TN,18011,301
2020-05-18,TX,49177,1350
2020-05-18,UT,7384,80
2020-05-18,VT,940,54
2020-05-18,VA,31140,1015
2020-05-18,WA,18611,1002
2020-05-18,WV,1502,68
2020-05-18,WI,12687,459
2020-05-18,WY,766,10
2020-05-19,AL,12376,504
2020-05-19,AK,400,10
2020-05-19,AS,0,0
2020-05-19,AZ,14576,705
2020-05-19,AR,4923,102
2020-05-19,CA,83752,3403
2020-05-19,CO,22482,1257
2020-05-19,CT,38430,3472
2020-05-19,DE,8037,304
2020-05-19,DC,7434,400
2020-05-19,FL,46944,2052
2020-05-19,GA,38855,1675
2020-05-19,GU,154,5
2020-05-19,HI,641,17
2020-05-19,ID,2455,74
2020-05-19,IL,98030,4379
2020-05-19,IN,28705,1824
2020-05-19,IA,15296,367
2020-05-19,KS,8353,199
2020-05-19,KY,8069,366
2020-05-19,LA,35038,2581
2020-05-19,ME,1741,73
2020-05-19,MD,41546,2081
2020-05-19,MA,87925,5938
2020-05-19,MI,52350,5017
2020-05-19,MN,17029,757
2020-05-19,MS,11704,554
2020-05-19,MO,11393,631
2020-05-19,MT,471,16
2020-05-19,NE,10854,123
2020-05-19,NV,7096,358
2020-05-19,NH,3721,172
2020-05-19,NJ,149356,10587
2020-05-19,NM,6192,276
2020-05-19,NY,352845,28558
2020-05-19,NC,19239,693
2020-05-19,ND,1994,45
2020-05-19,MP,21,2
2020-05-19,OH,28952,1720
2020-05-19,OK,5489,293
2020-05-19,OR,3726,140
2020-05-19,PA,67311,4628
2020-05-19,PR,2805,124
2020-05-19,RI,12951,532
2020-05-19,SC,9056,399
2020-05-19,SD,4085,46
2020-05-19,TN,18412,305
2020-05-19,TX,50552,1388
2020-05-19,UT,7518,88
2020-05-19,VT,944,54
2020-05-19,VA,32145,1042
2020-05-19,WA,18811,1031
2020-05-19,WV,1502,68
2020-05-19,WI,12885,467
2020-05-19,WY,776,10
2020-05-21,AL,13288,529
2020-05-21,AK,401,10
2020-05-21,AS,0,0
2020-05-21,AZ,15348,764
2020-05-21,AR,5458,110
2020-05-21,CA,88031,3583
2020-05-21,CO,23191,1310
2020-05-21,CT,39208,3583
2020-05-21,DE,8386,317
2020-05-21,DC,7788,412
2020-05-21,FL,48675,2144
2020-05-21,GA,40663,1775
2020-05-21,GU,165,5
2020-05-21,HI,647,17
2020-05-21,ID,2506,77
2020-05-21,IL,102688,4607
2020-05-21,IN,29936,1913
2020-05-21,IA,16170,410
2020-05-21,KS,8625,204
2020-05-21,KY,8286,386
2020-05-21,LA,36504,2629
2020-05-21,ME,1877,73
2020-05-21,MD,43531,2159
2020-05-21,MA,90084,6148
2020-05-21,MI,53510,5129
2020-05-21,MN,18200,818
2020-05-21,MS,12222,580
2020-05-21,MO,11689,668
2020-05-21,MT,479,16
2020-05-21,NE,11427,138
2020-05-21,NV,7400,383
2020-05-21,NH,3935,199
2020-05-21,NJ,151586,10846
2020-05-21,NM,6472,294
2020-05-21,NY,356458,28743
2020-05-21,NC,20512,728
2020-05-21,ND,2229,51
2020-05-21,MP,22,2
2020-05-21,OH,30167,1837
2020-05-21,OK,5680,304
2020-05-21,OR,3817,145
2020-05-21,PA,69252,4869
2020-05-21,PR,2913,126
2020-05-21,RI,13571,556
2020-05-21,SC,9381,416
2020-05-21,SD,4177,48
2020-05-21,TN,18961,313
2020-05-21,TX,53053,1460
2020-05-21,UT,7874,92
2020-05-21,VT,950,54
2020-05-21,VA,34137,1100
2020-05-21,WA,19117,1044
2020-05-21,WV,1593,70
2020-05-21,WI,13885,487
2020-05-21,WY,801,12
2020-05-24,AL,14478,551
2020-05-24,AK,407,10
2020-05-24,AS,0,0
2020-05-24,AZ,16377,801
2020-05-24,AR,5922,116
2020-05-24,CA,94020,3754
2020-05-24,CO,24174,1332
2020-05-24,CT,40468,3693
2020-05-24,DE,8809,326
2020-05-24,DC,8110,432
2020-05-24,FL,50867,2237
2020-05-24,GA,42902,1827
2020-05-24,GU,166,5
2020-05-24,HI,643,17
2020-05-24,ID,2626,79
2020-05-24,IL,110304,4856
2020-05-24,IN,31376,1976
2020-05-24,IA,17251,456
2020-05-24,KS,9004,205
2020-05-24,KY,8571,391
2020-05-24,LA,37169,2691
2020-05-24,ME,2055,78
2020-05-24,MD,46313,2277
2020-05-24,MA,92675,6372
2020-05-24,MI,54679,5228
2020-05-24,MN,20573,878
2020-05-24,MS,13260,625
2020-05-24,MO,12149,686
2020-05-24,MT,479,16
2020-05-24,NE,12134,147
2020-05-24,NV,7881,380
2020-05-24,NH,4149,209
2020-05-24,NJ,154154,11138
2020-05-24,NM,6943,317
2020-05-24,NY,361515,29141
2020-05-24,NC,23365,784
2020-05-24,ND,2418,53
2020-05-24,MP,22,2
2020-05-24,OH,31911,1969
2020-05-24,OK,6037,311
2020-05-24,OR,3927,148
2020-05-24,PA,71563,5136
2020-05-24,PR,3189,127
2020-05-24,RI,14065,608
2020-05-24,SC,10096,435
2020-05-24,SD,4563,50
2020-05-24,TN,20111,336
2020-05-24,TX,55861,1528
2020-05-24,UT,8392,97
2020-05-24,VT,956,54
2020-05-24,VA,36244,1171
2020-05-24,WA,19828,1061
2020-05-24,WV,1759,72
2020-05-24,WI,15277,510
2020-05-24,WY,838,12
